No.,Item,Time,Power,Force,Tail Length,EFO Current,Temp,Ball-area,Ball-Version ,Ball-Shear,Ball-Size(X) ,Ball-Size(Y) ,Ball-Size(Z) 
462,8,40,60,40,250,35,160,25,P,52.94,72,73,11
463,8,40,60,40,250,35,160,25,P,50.96,75,81,10
464,8,40,60,40,250,35,160,25,P,48.25,71,73,16
465,8,40,60,40,250,35,160,25,P,51.88,75,79,13
466,8,40,60,40,250,35,160,25,P,47.97,75,77,14
467,8,40,60,40,250,35,160,25,P,51.43,72,75,14
468,8,40,60,40,250,35,160,25,P,52.36,74,74,14
469,8,40,60,40,250,35,160,25,P,49.45,72,75,12
470,8,40,60,40,250,35,160,25,P,48.95,72,78,13
471,8,40,60,40,250,35,160,25,N,47.84,82,79,13
472,8,40,60,40,250,35,160,25,N,52.43,72,74,10
473,8,40,60,40,250,35,160,25,N,53.06,75,81,10
474,8,40,60,40,250,35,160,25,N,50.08,74,75,12
475,8,40,60,40,250,35,160,25,N,54.55,77,81,10
476,8,40,60,40,250,35,160,25,N,50.65,74,79,9
477,8,40,60,40,250,35,160,25,N,51.05,78,81,10
478,8,40,60,40,250,35,160,25,N,51.36,72,77,11
479,8,40,60,40,250,35,160,25,N,49.08,75,80,12
480,8,40,60,40,250,35,160,25,N,48.07,72,76,11
481,9,40,60,50,250,35,160,5,P,41.497,77,81,14
482,9,40,60,50,250,35,160,5,P,48.803,74,74,16
483,9,40,60,50,250,35,160,5,P,47.858,75,76,11
484,9,40,60,50,250,35,160,5,P,45.647,75,75,11
485,9,40,60,50,250,35,160,5,P,47.882,75,78,12
486,9,40,60,50,250,35,160,5,P,49.527,78,83,11
487,9,40,60,50,250,35,160,5,P,44.035,77,84,12
488,9,40,60,50,250,35,160,5,P,50.376,77,78,14
489,9,40,60,50,250,35,160,5,P,46.284,75,80,14
490,9,40,60,50,250,35,160,5,P,47.765,75,77,11
491,9,40,60,50,250,35,160,5,N,41.235,78,82,13
492,9,40,60,50,250,35,160,5,N,48.928,75,78,10
493,9,40,60,50,250,35,160,5,N,46.158,78,82,9
494,9,40,60,50,250,35,160,5,N,40.094,78,79,11
495,9,40,60,50,250,35,160,5,N,49.895,77,79,12
496,9,40,60,50,250,35,160,5,N,43.331,78,83,11
497,9,40,60,50,250,35,160,5,N,47.041,78,81,10
498,9,40,60,50,250,35,160,5,N,47.133,75,80,10
499,9,40,60,50,250,35,160,5,N,49.23,77,81,13
500,9,40,60,50,250,35,160,5,N,45.9,71,78,15
501,9,40,60,50,250,35,160,15,P,44.19,77,83,13
502,9,40,60,50,250,35,160,15,P,43.262,74,79,12
503,9,40,60,50,250,35,160,15,P,50.336,74,77,10
504,9,40,60,50,250,35,160,15,P,47.975,74,79,11
505,9,40,60,50,250,35,160,15,P,42.773,77,84,10
506,9,40,60,50,250,35,160,15,P,47.77,77,77,17
507,9,40,60,50,250,35,160,15,P,46.51,77,79,10
508,9,40,60,50,250,35,160,15,P,49.953,75,76,12
509,9,40,60,50,250,35,160,15,P,47.382,77,81,12
510,9,40,60,50,250,35,160,15,P,47.645,74,74,13
511,9,40,60,50,250,35,160,15,N,46.056,75,82,10
512,9,40,60,50,250,35,160,15,N,44.305,74,78,12
513,9,40,60,50,250,35,160,15,N,50.942,75,82,12
514,9,40,60,50,250,35,160,15,N,45.288,78,79,11
515,9,40,60,50,250,35,160,15,N,46.56,75,84,10
516,9,40,60,50,250,35,160,15,N,44.996,75,79,12
517,9,40,60,50,250,35,160,15,N,46.757,75,80,13
518,9,40,60,50,250,35,160,15,N,50.538,71,76,11
519,9,40,60,50,250,35,160,15,N,49.513,75,83,11
520,9,40,60,50,250,35,160,15,N,49.575,74,75,10
521,9,40,60,50,250,35,160,25,P,44.773,76,83,14
522,9,40,60,50,250,35,160,25,P,48.523,75,72,14
523,9,40,60,50,250,35,160,25,P,51.05,75,80,11
524,9,40,60,50,250,35,160,25,P,45.741,74,73,15
525,9,40,60,50,250,35,160,25,P,44.643,74,78,12
526,9,40,60,50,250,35,160,25,P,43.656,74,78,12
527,9,40,60,50,250,35,160,25,P,46.03,75,79,12
528,9,40,60,50,250,35,160,25,P,48.369,74,76,12
529,9,40,60,50,250,35,160,25,P,50.858,75,77,13
530,9,40,60,50,250,35,160,25,P,44.899,71,72,13
531,9,40,60,50,250,35,160,25,N,42.644,75,83,11
532,9,40,60,50,250,35,160,25,N,45.753,74,77,10
533,9,40,60,50,250,35,160,25,N,49.82,77,84,10
534,9,40,60,50,250,35,160,25,N,47.508,77,77,13
535,9,40,60,50,250,35,160,25,N,48.059,75,80,11
536,9,40,60,50,250,35,160,25,N,45.536,77,77,9
537,9,40,60,50,250,35,160,25,N,44.923,75,83,12
538,9,40,60,50,250,35,160,25,N,47.016,75,80,12
539,9,40,60,50,250,35,160,25,N,44.821,75,83,12
540,9,40,60,50,250,35,160,25,N,45.342,74,74,12
541,10,40,60,40,200,35,160,5,P,39.784,71,78,13
542,10,40,60,40,200,35,160,5,P,44.259,71,72,11
543,10,40,60,40,200,35,160,5,P,44.477,73,79,11
544,10,40,60,40,200,35,160,5,P,44.129,71,73,12
545,10,40,60,40,200,35,160,5,P,44.81,73,75,14
546,10,40,60,40,200,35,160,5,P,45.326,74,74,12
547,10,40,60,40,200,35,160,5,P,46.428,74,76,14
548,10,40,60,40,200,35,160,5,P,48.434,71,73,13
549,10,40,60,40,200,35,160,5,P,47.836,74,74,13
550,10,40,60,40,200,35,160,5,P,45.444,71,72,13
551,10,40,60,40,200,35,160,5,N,41.744,74,81,13
552,10,40,60,40,200,35,160,5,N,41.168,73,74,10
553,10,40,60,40,200,35,160,5,N,47.253,73,78,10
554,10,40,60,40,200,35,160,5,N,43.859,74,75,13
555,10,40,60,40,200,35,160,5,N,43.824,75,77,12
556,10,40,60,40,200,35,160,5,N,47.12,73,76,11
557,10,40,60,40,200,35,160,5,N,47.03,77,78,13
558,10,40,60,40,200,35,160,5,N,47.761,71,73,13
559,10,40,60,40,200,35,160,5,N,47.912,75,77,11
560,10,40,60,40,200,35,160,5,N,44.532,71,74,10
561,10,40,60,40,200,35,160,15,P,44.009,75,78,12
562,10,40,60,40,200,35,160,15,P,41.565,73,73,10
563,10,40,60,40,200,35,160,15,P,44.27,74,72,13
564,10,40,60,40,200,35,160,15,P,43.273,71,75,12
565,10,40,60,40,200,35,160,15,P,44.814,71,73,13
566,10,40,60,40,200,35,160,15,P,44.941,71,72,17
567,10,40,60,40,200,35,160,15,P,45.674,75,77,14
568,10,40,60,40,200,35,160,15,P,38.897,71,75,15
569,10,40,60,40,200,35,160,15,P,45.172,74,76,13
570,10,40,60,40,200,35,160,15,P,44.333,71,72,14
571,10,40,60,40,200,35,160,15,N,44.278,77,80,14
572,10,40,60,40,200,35,160,15,N,47.389,73,74,11
573,10,40,60,40,200,35,160,15,N,49.847,71,75,10
574,10,40,60,40,200,35,160,15,N,45.864,74,72,14
575,10,40,60,40,200,35,160,15,N,44.884,71,76,14
576,10,40,60,40,200,35,160,15,N,44.566,71,73,14
577,10,40,60,40,200,35,160,15,N,46.985,74,77,13
578,10,40,60,40,200,35,160,15,N,39.517,74,74,13
579,10,40,60,40,200,35,160,15,N,46.911,74,78,13
580,10,40,60,40,200,35,160,15,N,44.599,71,71,13
581,10,40,60,40,200,35,160,25,P,41.794,74,80,13
582,10,40,60,40,200,35,160,25,P,44.318,73,73,14
583,10,40,60,40,200,35,160,25,P,46.042,74,74,13
584,10,40,60,40,200,35,160,25,P,43.07,71,72,13
585,10,40,60,40,200,35,160,25,P,41.962,71,76,13
586,10,40,60,40,200,35,160,25,P,38.649,71,76,14
587,10,40,60,40,200,35,160,25,P,44.868,74,74,13
588,10,40,60,40,200,35,160,25,P,46.927,71,73,13
589,10,40,60,40,200,35,160,25,P,45.752,74,78,14
590,10,40,60,40,200,35,160,25,P,44.522,73,75,13
591,10,40,60,40,200,35,160,25,N,42.99,74,81,13
592,10,40,60,40,200,35,160,25,N,47.061,73,74,13
593,10,40,60,40,200,35,160,25,N,43.46,74,75,12
594,10,40,60,40,200,35,160,25,N,40.439,71,73,13
595,10,40,60,40,200,35,160,25,N,38.112,75,77,13
596,10,40,60,40,200,35,160,25,N,44.666,71,77,13
597,10,40,60,40,200,35,160,25,N,42.665,75,79,12
598,10,40,60,40,200,35,160,25,N,42.989,71,75,13
599,10,40,60,40,200,35,160,25,N,44.598,71,81,12
600,10,40,60,40,200,35,160,25,N,49.692,75,75,13
601,11,40,60,40,250,35,160,5,P,48.16,74,78,15
602,11,40,60,40,250,35,160,5,P,50.49,71,73,14
603,11,40,60,40,250,35,160,5,P,49.05,71,78,13
604,11,40,60,40,250,35,160,5,P,47.74,73,73,14
605,11,40,60,40,250,35,160,5,P,47.35,74,80,14
606,11,40,60,40,250,35,160,5,P,44.21,74,80,13
607,11,40,60,40,250,35,160,5,P,41.68,74,77,13
608,11,40,60,40,250,35,160,5,P,52.66,74,73,13
609,11,40,60,40,250,35,160,5,P,51.1,74,74,15
610,11,40,60,40,250,35,160,5,P,52.1,74,77,13
611,11,40,60,40,250,35,160,5,N,44.31,73,78,11
612,11,40,60,40,250,35,160,5,N,46.26,75,76,13
613,11,40,60,40,250,35,160,5,N,53.03,75,78,15
614,11,40,60,40,250,35,160,5,N,49.33,73,75,13
615,11,40,60,40,250,35,160,5,N,47.64,75,81,13
616,11,40,60,40,250,35,160,5,N,45.75,74,79,13
617,11,40,60,40,250,35,160,5,N,49.96,75,80,13
618,11,40,60,40,250,35,160,5,N,46.26,74,75,13
619,11,40,60,40,250,35,160,5,N,54.47,74,78,14
620,11,40,60,40,250,35,160,5,N,51.72,74,76,14
621,11,40,60,40,250,35,160,15,P,46.96,74,76,14
622,11,40,60,40,250,35,160,15,P,50.85,74,75,13
623,11,40,60,40,250,35,160,15,P,49.82,71,77,13
624,11,40,60,40,250,35,160,15,P,45.28,74,77,14
625,11,40,60,40,250,35,160,15,P,50.25,71,78,14
626,11,40,60,40,250,35,160,15,P,49.47,74,76,13
627,11,40,60,40,250,35,160,15,P,45.39,74,75,13
628,11,40,60,40,250,35,160,15,P,49.04,74,78,13
629,11,40,60,40,250,35,160,15,P,51.57,71,77,15
630,11,40,60,40,250,35,160,15,P,48.42,73,77,14
631,11,40,60,40,250,35,160,15,N,49.42,74,79,15
632,11,40,60,40,250,35,160,15,N,43.51,74,76,13
633,11,40,60,40,250,35,160,15,N,51.92,75,77,13
634,11,40,60,40,250,35,160,15,N,48.65,74,73,14
635,11,40,60,40,250,35,160,15,N,49.62,74,77,13
636,11,40,60,40,250,35,160,15,N,49.99,74,74,13
637,11,40,60,40,250,35,160,15,N,48.2,74,77,14
638,11,40,60,40,250,35,160,15,N,50.49,71,77,13
639,11,40,60,40,250,35,160,15,N,53.56,71,73,14
640,11,40,60,40,250,35,160,15,N,51.57,74,75,13
641,11,40,60,40,250,35,160,25,P,47.64,74,80,14
642,11,40,60,40,250,35,160,25,P,52.08,71,72,15
643,11,40,60,40,250,35,160,25,P,48.71,72,74,14
644,11,40,60,40,250,35,160,25,P,46.26,72,72,13
645,11,40,60,40,250,35,160,25,P,49.36,74,76,13
646,11,40,60,40,250,35,160,25,P,45.89,77,76,14
647,11,40,60,40,250,35,160,25,P,43.46,71,74,14
648,11,40,60,40,250,35,160,25,P,46.99,71,73,13
649,11,40,60,40,250,35,160,25,P,47.21,75,75,13
650,11,40,60,40,250,35,160,25,P,48.56,71,76,14
651,11,40,60,40,250,35,160,25,N,46.48,75,80,13
652,11,40,60,40,250,35,160,25,N,52.89,71,73,14
653,11,40,60,40,250,35,160,25,N,52.07,75,76,13
654,11,40,60,40,250,35,160,25,N,45.66,74,76,13
655,11,40,60,40,250,35,160,25,N,50.7,75,80,13
656,11,40,60,40,250,35,160,25,N,45.76,75,78,13
657,11,40,60,40,250,35,160,25,N,50.67,78,79,14
658,11,40,60,40,250,35,160,25,N,46.04,71,76,14
659,11,40,60,40,250,35,160,25,N,51.15,71,76,13
660,11,40,60,40,250,35,160,25,N,49.6,74,76,14
661,12,40,60,40,300,35,160,5,P,48.57,71,77,14
662,12,40,60,40,300,35,160,5,P,47.95,74,74,13
663,12,40,60,40,300,35,160,5,P,49.5,74,74,14
664,12,40,60,40,300,35,160,5,P,47.22,71,73,13
665,12,40,60,40,300,35,160,5,P,46.95,75,75,14
666,12,40,60,40,300,35,160,5,P,50.49,74,78,14
667,12,40,60,40,300,35,160,5,P,46.83,72,73,13
668,12,40,60,40,300,35,160,5,P,49.97,74,75,13
669,12,40,60,40,300,35,160,5,P,54.28,75,77,13
670,12,40,60,40,300,35,160,5,P,50.29,75,78,16
671,12,40,60,40,300,35,160,5,N,53.61,78,79,13
672,12,40,60,40,300,35,160,5,N,45.88,75,80,13
673,12,40,60,40,300,35,160,5,N,51.78,71,77,15
674,12,40,60,40,300,35,160,5,N,50.27,75,74,13
675,12,40,60,40,300,35,160,5,N,47.46,74,79,14
676,12,40,60,40,300,35,160,5,N,45.15,75,80,13
677,12,40,60,40,300,35,160,5,N,46.01,75,78,13
678,12,40,60,40,300,35,160,5,N,45.55,72,78,13
679,12,40,60,40,300,35,160,5,N,54.24,72,79,13
680,12,40,60,40,300,35,160,5,N,47.77,74,78,13
681,12,40,60,40,300,35,160,15,P,47.7,74,78,13
682,12,40,60,40,300,35,160,15,P,50.96,72,77,14
683,12,40,60,40,300,35,160,15,P,54.25,71,76,14
684,12,40,60,40,300,35,160,15,P,51.26,74,75,13
685,12,40,60,40,300,35,160,15,P,49.93,74,79,14
686,12,40,60,40,300,35,160,15,P,43.8,77,76,13
687,12,40,60,40,300,35,160,15,P,49.56,72,76,14
688,12,40,60,40,300,35,160,15,P,49.54,71,76,14
689,12,40,60,40,300,35,160,15,P,51.7,74,75,14
690,12,40,60,40,300,35,160,15,P,51.63,73,74,13
691,12,40,60,40,300,35,160,15,N,49.75,74,77,13
692,12,40,60,40,300,35,160,15,N,52.66,74,78,15
693,12,40,60,40,300,35,160,15,N,54.66,74,78,14
694,12,40,60,40,300,35,160,15,N,52.28,73,75,13
695,12,40,60,40,300,35,160,15,N,47.41,74,78,13
696,12,40,60,40,300,35,160,15,N,48.71,75,77,13
697,12,40,60,40,300,35,160,15,N,52.34,74,78,15
698,12,40,60,40,300,35,160,15,N,52.44,72,74,13
699,12,40,60,40,300,35,160,15,N,47.94,72,77,14
700,12,40,60,40,300,35,160,15,N,50.32,74,73,13
701,12,40,60,40,300,35,160,25,P,46.12,74,79,15
702,12,40,60,40,300,35,160,25,P,49.84,73,78,13
703,12,40,60,40,300,35,160,25,P,44.64,73,76,13
704,12,40,60,40,300,35,160,25,P,47.05,74,74,15
705,12,40,60,40,300,35,160,25,P,49.42,75,80,13
706,12,40,60,40,300,35,160,25,P,48.01,74,76,15
707,12,40,60,40,300,35,160,25,P,48.92,74,73,14
708,12,40,60,40,300,35,160,25,P,51.61,74,76,16
709,12,40,60,40,300,35,160,25,P,55.26,73,74,16
710,12,40,60,40,300,35,160,25,P,48.97,72,75,13
711,12,40,60,40,300,35,160,25,N,44.72,75,81,13
712,12,40,60,40,300,35,160,25,N,48.94,72,75,13
713,12,40,60,40,300,35,160,25,N,49.35,72,80,12
714,12,40,60,40,300,35,160,25,N,44.75,75,79,13
715,12,40,60,40,300,35,160,25,N,44.84,75,80,13
716,12,40,60,40,300,35,160,25,N,48.52,75,78,13
717,12,40,60,40,300,35,160,25,N,52.36,75,80,15
718,12,40,60,40,300,35,160,25,N,48.54,75,72,17
719,12,40,60,40,300,35,160,25,N,55.96,71,75,13
720,12,40,60,40,300,35,160,25,N,54.47,74,77,15
721,13,40,60,40,250,25,160,5,P,37.543,72,75,10
722,13,40,60,40,250,25,160,5,P,40.831,69,71,10
723,13,40,60,40,250,25,160,5,P,40.145,70,74,11
724,13,40,60,40,250,25,160,5,P,39.598,70,72,10
725,13,40,60,40,250,25,160,5,P,34.744,70,77,10
726,13,40,60,40,250,25,160,5,P,41.893,70,78,10
727,13,40,60,40,250,25,160,5,P,40.053,72,74,10
728,13,40,60,40,250,25,160,5,P,35.287,70,72,9
729,13,40,60,40,250,25,160,5,P,37.881,70,73,9
730,13,40,60,40,250,25,160,5,P,38.985,70,73,9
731,13,40,60,40,250,25,160,5,N,33.57,74,75,10
732,13,40,60,40,250,25,160,5,N,35.796,70,72,9
733,13,40,60,40,250,25,160,5,N,38.268,72,77,10
734,13,40,60,40,250,25,160,5,N,33.757,72,74,11
735,13,40,60,40,250,25,160,5,N,32.277,72,76,10
736,13,40,60,40,250,25,160,5,N,36.623,72,75,9
737,13,40,60,40,250,25,160,5,N,43.146,76,77,9
738,13,40,60,40,250,25,160,5,N,35.926,70,75,9
739,13,40,60,40,250,25,160,5,N,42.232,70,77,9
740,13,40,60,40,250,25,160,5,N,33.798,70,72,10
741,13,40,60,40,250,25,160,15,P,40.922,70,74,10
742,13,40,60,40,250,25,160,15,P,38.342,70,71,9
743,13,40,60,40,250,25,160,15,P,40.623,72,77,10
744,13,40,60,40,250,25,160,15,P,40.863,70,75,9
745,13,40,60,40,250,25,160,15,P,41.827,70,77,10
746,13,40,60,40,250,25,160,15,P,34.042,70,77,10
747,13,40,60,40,250,25,160,15,P,40.035,70,78,9
748,13,40,60,40,250,25,160,15,P,33.496,70,74,10
749,13,40,60,40,250,25,160,15,P,40.236,70,75,10
750,13,40,60,40,250,25,160,15,P,35.639,72,74,10
751,13,40,60,40,250,25,160,15,N,39.238,70,76,10
752,13,40,60,40,250,25,160,15,N,36.514,69,72,10
753,13,40,60,40,250,25,160,15,N,39.708,72,78,10
754,13,40,60,40,250,25,160,15,N,39.01,70,73,10
755,13,40,60,40,250,25,160,15,N,35.802,72,77,10
756,13,40,60,40,250,25,160,15,N,35.124,70,76,9
757,13,40,60,40,250,25,160,15,N,42.169,70,76,9
758,13,40,60,40,250,25,160,15,N,36.553,72,73,10
759,13,40,60,40,250,25,160,15,N,36.106,70,76,9
760,13,40,60,40,250,25,160,15,N,37.598,70,74,9
761,13,40,60,40,250,25,160,25,P,33.761,71,79,10
762,13,40,60,40,250,25,160,25,P,43.966,70,71,9
763,13,40,60,40,250,25,160,25,P,40.773,68,71,10
764,13,40,60,40,250,25,160,25,P,40.399,70,71,9
765,13,40,60,40,250,25,160,25,P,34.088,70,76,10
766,13,40,60,40,250,25,160,25,P,34.107,70,76,10
767,13,40,60,40,250,25,160,25,P,37.502,70,71,10
768,13,40,60,40,250,25,160,25,P,38.851,70,72,10
769,13,40,60,40,250,25,160,25,P,40.45,70,75,10
770,13,40,60,40,250,25,160,25,P,35.734,70,76,10
771,13,40,60,40,250,25,160,25,N,35.261,72,80,9
772,13,40,60,40,250,25,160,25,N,41.706,70,77,9
773,13,40,60,40,250,25,160,25,N,38.731,70,76,9
774,13,40,60,40,250,25,160,25,N,37.126,72,74,9
775,13,40,60,40,250,25,160,25,N,37.826,70,76,10
776,13,40,60,40,250,25,160,25,N,36.127,70,77,10
777,13,40,60,40,250,25,160,25,N,37.375,72,75,9
778,13,40,60,40,250,25,160,25,N,32.814,72,75,9
779,13,40,60,40,250,25,160,25,N,34.86,70,76,10
780,13,40,60,40,250,25,160,25,N,35.43,70,75,10
781,14,40,60,40,250,35,160,5,P,50.23,70,77,12
782,14,40,60,40,250,35,160,5,P,49.74,71,72,13
783,14,40,60,40,250,35,160,5,P,53.67,74,76,13
784,14,40,60,40,250,35,160,5,P,45.99,74,77,12
785,14,40,60,40,250,35,160,5,P,46.79,71,72,13
786,14,40,60,40,250,35,160,5,P,47.31,70,76,11
787,14,40,60,40,250,35,160,5,P,50.47,72,74,12
788,14,40,60,40,250,35,160,5,P,46.52,70,74,12
789,14,40,60,40,250,35,160,5,P,47.91,70,72,12
790,14,40,60,40,250,35,160,5,P,44.76,71,73,13
791,14,40,60,40,250,35,160,5,N,48.17,72,76,12
792,14,40,60,40,250,35,160,5,N,49.92,72,75,12
793,14,40,60,40,250,35,160,5,N,49.9,72,77,12
794,14,40,60,40,250,35,160,5,N,46.43,73,77,13
795,14,40,60,40,250,35,160,5,N,44.96,72,73,12
796,14,40,60,40,250,35,160,5,N,42.04,74,76,12
797,14,40,60,40,250,35,160,5,N,53.51,73,77,11
798,14,40,60,40,250,35,160,5,N,44.85,72,76,12
799,14,40,60,40,250,35,160,5,N,51.01,70,75,12
800,14,40,60,40,250,35,160,5,N,45.1,70,76,11
801,14,40,60,40,250,35,160,15,P,48.32,72,73,12
802,14,40,60,40,250,35,160,15,P,53.19,72,73,13
803,14,40,60,40,250,35,160,15,P,53.81,70,73,13
804,14,40,60,40,250,35,160,15,P,49.3,71,72,13
805,14,40,60,40,250,35,160,15,P,51.13,72,76,12
806,14,40,60,40,250,35,160,15,P,49.95,72,75,13
807,14,40,60,40,250,35,160,15,P,52.66,70,75,13
808,14,40,60,40,250,35,160,15,P,45.25,72,74,13
809,14,40,60,40,250,35,160,15,P,48.06,72,75,13
810,14,40,60,40,250,35,160,15,P,44.36,72,73,13
811,14,40,60,40,250,35,160,15,N,48.12,72,76,12
812,14,40,60,40,250,35,160,15,N,50.63,72,72,12
813,14,40,60,40,250,35,160,15,N,51.26,74,75,12
814,14,40,60,40,250,35,160,15,N,46.16,70,73,12
815,14,40,60,40,250,35,160,15,N,49.63,72,77,13
816,14,40,60,40,250,35,160,15,N,50.35,72,75,13
817,14,40,60,40,250,35,160,15,N,50.92,73,76,13
818,14,40,60,40,250,35,160,15,N,45.77,70,72,14
819,14,40,60,40,250,35,160,15,N,47.6,72,77,12
820,14,40,60,40,250,35,160,15,N,44.96,72,73,14
821,14,40,60,40,250,35,160,25,P,51.75,76,78,12
822,14,40,60,40,250,35,160,25,P,52.36,70,72,13
823,14,40,60,40,250,35,160,25,P,52.89,70,75,13
824,14,40,60,40,250,35,160,25,P,48.06,69,70,13
825,14,40,60,40,250,35,160,25,P,50.2,70,75,13
826,14,40,60,40,250,35,160,25,P,43.98,73,74,13
827,14,40,60,40,250,35,160,25,P,51.28,73,74,13
828,14,40,60,40,250,35,160,25,P,49.15,70,72,12
829,14,40,60,40,250,35,160,25,P,47.66,72,76,12
830,14,40,60,40,250,35,160,25,P,42.75,72,73,13
831,14,40,60,40,250,35,160,25,N,52.51,72,78,12
832,14,40,60,40,250,35,160,25,N,54.25,72,76,12
833,14,40,60,40,250,35,160,25,N,52.06,72,77,12
834,14,40,60,40,250,35,160,25,N,49.23,70,74,12
835,14,40,60,40,250,35,160,25,N,49.29,72,76,13
836,14,40,60,40,250,35,160,25,N,39.59,72,78,13
837,14,40,60,40,250,35,160,25,N,49.37,74,78,13
838,14,40,60,40,250,35,160,25,N,52.75,72,75,12
839,14,40,60,40,250,35,160,25,N,47.7,72,78,13
840,14,40,60,40,250,35,160,25,N,42.37,72,74,12
841,15,40,60,40,250,45,160,5,P,53.94,70,75,14
842,15,40,60,40,250,45,160,5,P,54.24,70,71,15
843,15,40,60,40,250,45,160,5,P,53.85,71,72,15
844,15,40,60,40,250,45,160,5,P,53.56,70,72,15
845,15,40,60,40,250,45,160,5,P,54.43,72,75,14
846,15,40,60,40,250,45,160,5,P,50.26,73,74,14
847,15,40,60,40,250,45,160,5,P,56.69,72,76,13
848,15,40,60,40,250,45,160,5,P,46.91,70,72,14
849,15,40,60,40,250,45,160,5,P,51.52,74,76,15
850,15,40,60,40,250,45,160,5,P,45.62,69,71,14
851,15,40,60,40,250,45,160,5,N,54.56,75,80,14
852,15,40,60,40,250,45,160,5,N,58.01,71,72,15
853,15,40,60,40,250,45,160,5,N,57.21,70,73,15
854,15,40,60,40,250,45,160,5,N,54.23,70,72,14
855,15,40,60,40,250,45,160,5,N,53.73,72,78,14
856,15,40,60,40,250,45,160,5,N,47.65,70,77,15
857,15,40,60,40,250,45,160,5,N,55.16,72,76,13
858,15,40,60,40,250,45,160,5,N,49.27,70,75,14
859,15,40,60,40,250,45,160,5,N,51.69,74,78,15
860,15,40,60,40,250,45,160,5,N,50.37,72,76,13
861,15,40,60,40,250,45,160,15,P,56.45,74,76,14
862,15,40,60,40,250,45,160,15,P,56.58,70,74,13
863,15,40,60,40,250,45,160,15,P,55.99,72,74,14
864,15,40,60,40,250,45,160,15,P,53.43,70,75,14
865,15,40,60,40,250,45,160,15,P,56.43,70,71,14
866,15,40,60,40,250,45,160,15,P,51.64,70,75,14
867,15,40,60,40,250,45,160,15,P,56.83,70,74,13
868,15,40,60,40,250,45,160,15,P,53.31,70,73,15
869,15,40,60,40,250,45,160,15,P,54.78,70,73,15
870,15,40,60,40,250,45,160,15,P,52.54,70,71,15
871,15,40,60,40,250,45,160,15,N,54.22,70,75,13
872,15,40,60,40,250,45,160,15,N,57.67,70,74,13
873,15,40,60,40,250,45,160,15,N,62.37,73,76,14
874,15,40,60,40,250,45,160,15,N,56.31,72,74,14
875,15,40,60,40,250,45,160,15,N,57.06,70,73,13
876,15,40,60,40,250,45,160,15,N,53.44,72,74,15
877,15,40,60,40,250,45,160,15,N,59.33,70,73,13
878,15,40,60,40,250,45,160,15,N,49.55,70,73,15
879,15,40,60,40,250,45,160,15,N,53.61,74,78,15
880,15,40,60,40,250,45,160,15,N,50.85,70,73,15
881,15,40,60,40,250,45,160,25,P,55.43,72,77,13
882,15,40,60,40,250,45,160,25,P,57.43,70,72,13
883,15,40,60,40,250,45,160,25,P,56.33,70,72,14
884,15,40,60,40,250,45,160,25,P,56.8,72,74,14
885,15,40,60,40,250,45,160,25,P,55.32,75,79,15
886,15,40,60,40,250,45,160,25,P,54.57,70,73,14
887,15,40,60,40,250,45,160,25,P,54.08,71,73,15
888,15,40,60,40,250,45,160,25,P,54.14,71,72,15
889,15,40,60,40,250,45,160,25,P,54.37,72,73,14
890,15,40,60,40,250,45,160,25,P,50.71,70,75,14
891,15,40,60,40,250,45,160,25,N,55.78,74,80,13
892,15,40,60,40,250,45,160,25,N,58.21,70,74,13
893,15,40,60,40,250,45,160,25,N,58.53,70,74,13
894,15,40,60,40,250,45,160,25,N,53.65,71,76,13
895,15,40,60,40,250,45,160,25,N,58.72,74,80,14
896,15,40,60,40,250,45,160,25,N,54.59,74,80,14
897,15,40,60,40,250,45,160,25,N,59.54,72,75,15
898,15,40,60,40,250,45,160,25,N,54.67,70,72,14
899,15,40,60,40,250,45,160,25,N,55.19,72,75,14
900,15,40,60,40,250,45,160,25,N,48.7,70,76,13
901,16,40,60,40,250,35,140,5,P,45.71,72,78,15
902,16,40,60,40,250,35,140,5,P,51.91,69,71,13
903,16,40,60,40,250,35,140,5,P,51.77,69,70,13
904,16,40,60,40,250,35,140,5,P,48.94,69,70,13
905,16,40,60,40,250,35,140,5,P,50.19,70,72,14
906,16,40,60,40,250,35,140,5,P,48.37,70,73,13
907,16,40,60,40,250,35,140,5,P,47.77,70,71,13
908,16,40,60,40,250,35,140,5,P,50.5,72,74,13
909,16,40,60,40,250,35,140,5,P,43.84,70,74,13
910,16,40,60,40,250,35,140,5,P,42.87,69,70,14
911,16,40,60,40,250,35,140,5,N,48.11,72,79,14
912,16,40,60,40,250,35,140,5,N,51.18,72,73,13
913,16,40,60,40,250,35,140,5,N,53.16,69,70,13
914,16,40,60,40,250,35,140,5,N,48.36,70,71,13
915,16,40,60,40,250,35,140,5,N,51.34,74,78,13
916,16,40,60,40,250,35,140,5,N,44.53,70,74,13
917,16,40,60,40,250,35,140,5,N,50,69,71,12
918,16,40,60,40,250,35,140,5,N,47.82,70,73,13
919,16,40,60,40,250,35,140,5,N,45.48,70,76,15
920,16,40,60,40,250,35,140,5,N,45.31,70,72,14
921,16,40,60,40,250,35,140,15,P,48.52,72,73,15
922,16,40,60,40,250,35,140,15,P,53.32,70,72,14
923,16,40,60,40,250,35,140,15,P,52.05,72,75,14
924,16,40,60,40,250,35,140,15,P,52.99,72,74,13
